epoch,train_loss,val_loss,val_auc,lr,architecture,fold
19,0.037325106876314226,1.011197805404663,0.594988344988345,0.00025,SAGE,0
20,0.03026380653287709,1.006374716758728,0.5914918414918414,0.00025,SAGE,0
21,0.026175291831759886,1.0302094221115112,0.5839160839160839,0.00025,SAGE,0
22,0.0266782457734883,1.0297526121139526,0.5833333333333334,0.00025,SAGE,0
23,0.03065304773271624,1.0347518920898438,0.5920745920745921,0.000125,SAGE,0
24,0.02921155402915175,1.0480378866195679,0.5897435897435898,0.000125,SAGE,0
25,0.029963637091602085,1.0759129524230957,0.585081585081585,0.000125,SAGE,0
0,0.6929017978925085,0.6851257681846619,0.6096938775510203,0.001,SAGE,1
1,0.6337770004021493,0.6810762286186218,0.6116071428571429,0.001,SAGE,1
2,0.6015070092751884,0.6748214960098267,0.6281887755102041,0.001,SAGE,1
3,0.5730882488168061,0.6863722205162048,0.6198979591836735,0.001,SAGE,1
4,0.5283909851552532,0.7206083536148071,0.5816326530612245,0.001,SAGE,1
5,0.4895777630363086,0.722591757774353,0.5758928571428572,0.001,SAGE,1
6,0.42231028783063035,0.7160475254058838,0.6122448979591837,0.001,SAGE,1
7,0.36420371584109845,0.7479361891746521,0.610969387755102,0.001,SAGE,1
8,0.31067081723050805,0.7339867949485779,0.639030612244898,0.001,SAGE,1
9,0.2355055337996675,0.7642946839332581,0.635204081632653,0.001,SAGE,1
10,0.1794420742767145,0.798404335975647,0.6135204081632653,0.001,SAGE,1
11,0.1359398716558982,0.8427062034606934,0.6167091836734694,0.001,SAGE,1
12,0.10259484014136504,0.8708412647247314,0.6498724489795918,0.001,SAGE,1
13,0.08506908837486715,0.9036716818809509,0.6517857142857142,0.001,SAGE,1
14,0.05734935197575543,0.8886341452598572,0.653061224489796,0.001,SAGE,1
15,0.04853219882622592,0.9474539756774902,0.6198979591836735,0.001,SAGE,1
16,0.03820926984397251,0.9263354539871216,0.6466836734693877,0.001,SAGE,1
17,0.038003500031982045,0.9342623353004456,0.6632653061224489,0.001,SAGE,1
18,0.025353265733057316,0.9585953950881958,0.65625,0.001,SAGE,1
19,0.02296446376240844,0.9454849362373352,0.6658163265306123,0.001,SAGE,1
20,0.016349111559682588,0.9782061576843262,0.6721938775510204,0.001,SAGE,1
21,0.018148060461315948,1.0381933450698853,0.6294642857142857,0.001,SAGE,1
22,0.017106425233369825,1.0688812732696533,0.6224489795918368,0.001,SAGE,1
23,0.01709121278841798,1.112500786781311,0.6485969387755102,0.001,SAGE,1
24,0.0138844687595456,1.0983315706253052,0.6581632653061225,0.001,SAGE,1
25,0.017657796849407277,1.132761836051941,0.6581632653061225,0.001,SAGE,1
26,0.013403932745611705,1.1722288131713867,0.6447704081632653,0.0005,SAGE,1
27,0.012532013673162312,1.14431893825531,0.6639030612244898,0.0005,SAGE,1
28,0.013120306926799632,1.1283447742462158,0.6728316326530613,0.0005,SAGE,1
29,0.010021796969022174,1.0927660465240479,0.6753826530612245,0.0005,SAGE,1
30,0.011928940658967931,1.0987694263458252,0.6913265306122449,0.0005,SAGE,1
31,0.008295842541537419,1.1080025434494019,0.6926020408163265,0.0005,SAGE,1
32,0.012811358314549591,1.1453642845153809,0.6855867346938777,0.0005,SAGE,1
33,0.008968177712854032,1.143689513206482,0.6645408163265306,0.0005,SAGE,1
34,0.008049093356973062,1.1440263986587524,0.6626275510204082,0.0005,SAGE,1
35,0.007557858728829645,1.15919029712677,0.6607142857142857,0.0005,SAGE,1
36,0.009456518697970468,1.13523530960083,0.6670918367346939,0.0005,SAGE,1
37,0.006109285383159439,1.1600732803344727,0.6683673469387755,0.00025,SAGE,1
38,0.008600192450148402,1.1588525772094727,0.6677295918367346,0.00025,SAGE,1
39,0.004998169104127507,1.1618043184280396,0.6683673469387755,0.00025,SAGE,1
40,0.004491549452345807,1.1555564403533936,0.6709183673469388,0.00025,SAGE,1
41,0.004934728399334308,1.1352694034576416,0.6772959183673469,0.00025,SAGE,1
42,0.016777188185567827,1.169862985610962,0.6734693877551021,0.00025,SAGE,1
43,0.004407022758199612,1.158373236656189,0.6568877551020409,0.000125,SAGE,1
44,0.010799883781202807,1.170698642730713,0.6511479591836734,0.000125,SAGE,1
45,0.00491650468286346,1.152018666267395,0.6581632653061225,0.000125,SAGE,1
46,0.005687962208323803,1.148414969444275,0.6505102040816326,0.000125,SAGE,1
47,0.005767605405865992,1.1448540687561035,0.6524234693877551,0.000125,SAGE,1
48,0.009787850704724575,1.1590023040771484,0.6536989795918366,0.000125,SAGE,1
49,0.004396877286886514,1.1358624696731567,0.6594387755102041,6.25e-05,SAGE,1
50,0.006109849627680454,1.1381899118423462,0.6632653061224489,6.25e-05,SAGE,1
51,0.004121184253909455,1.148102045059204,0.6619897959183674,6.25e-05,SAGE,1
0,0.6960317693380924,0.6834206581115723,0.6330971659919029,0.001,SAGE,2
1,0.6415522844014394,0.6836243271827698,0.6153846153846153,0.001,SAGE,2
2,0.5963997807675417,0.6878905892372131,0.6052631578947368,0.001,SAGE,2
3,0.5537870127842619,0.6976523399353027,0.5936234817813766,0.001,SAGE,2
4,0.4978849932675906,0.7206594944000244,0.5743927125506073,0.001,SAGE,2
5,0.4305763959386555,0.7313100695610046,0.5986842105263158,0.001,SAGE,2
6,0.35769106584671145,0.7458361387252808,0.5966599190283401,0.0005,SAGE,2
7,0.288490203180685,0.7487320303916931,0.5845141700404859,0.0005,SAGE,2
8,0.24825240036571258,0.7719511985778809,0.5865384615384616,0.0005,SAGE,2
9,0.21068249688507124,0.7936789393424988,0.5905870445344129,0.0005,SAGE,2
10,0.1805062800811858,0.8254392743110657,0.5703441295546559,0.0005,SAGE,2
11,0.15330512194912413,0.8522006869316101,0.5617408906882592,0.0005,SAGE,2
12,0.1163868837494372,0.8756639361381531,0.5764170040485831,0.00025,SAGE,2
13,0.10180539334799918,0.8770081400871277,0.5809716599190283,0.00025,SAGE,2
14,0.09469061483911817,0.8760107755661011,0.583502024291498,0.00025,SAGE,2
15,0.07862509073155172,0.882965087890625,0.5835020242914979,0.00025,SAGE,2
16,0.07356784855920956,0.889410674571991,0.5809716599190282,0.00025,SAGE,2
17,0.06604088236860578,0.9064738750457764,0.5774291497975708,0.00025,SAGE,2
18,0.06231893084341437,0.916477620601654,0.5814777327935222,0.000125,SAGE,2
19,0.054820473863636886,0.9134436845779419,0.5809716599190282,0.000125,SAGE,2
20,0.05849003063353987,0.9151208400726318,0.5799595141700404,0.000125,SAGE,2
0,0.6971357261349341,0.6815313100814819,0.6446759259259259,0.001,SAGE,3
1,0.6467558334687513,0.6655257344245911,0.6452546296296295,0.001,SAGE,3
2,0.6091614947347583,0.66031414270401,0.6550925925925926,0.001,SAGE,3
3,0.562180458785531,0.6602932810783386,0.6487268518518519,0.001,SAGE,3
4,0.5129224190454997,0.6736689805984497,0.6365740740740741,0.001,SAGE,3
5,0.4567833009237301,0.6922256946563721,0.6203703703703705,0.001,SAGE,3
6,0.3827408800225058,0.71720951795578,0.6059027777777778,0.001,SAGE,3
7,0.31141337056359847,0.7474105954170227,0.6145833333333334,0.001,SAGE,3
8,0.24035078465581655,0.7961787581443787,0.5827546296296297,0.0005,SAGE,3
9,0.18703259929211555,0.8173721432685852,0.5920138888888888,0.0005,SAGE,3
10,0.1534341556761793,0.8483172059059143,0.5844907407407407,0.0005,SAGE,3
11,0.14133686219860694,0.8519454598426819,0.5758101851851852,0.0005,SAGE,3
12,0.10459181010544658,0.8546882271766663,0.5810185185185185,0.0005,SAGE,3
13,0.0951754611409353,0.8664131164550781,0.5902777777777778,0.0005,SAGE,3
14,0.08246109822017704,0.880248486995697,0.5815972222222222,0.00025,SAGE,3
15,0.07198167672592723,0.9003347158432007,0.576388888888889,0.00025,SAGE,3
16,0.06651643877793215,0.9097367525100708,0.5792824074074074,0.00025,SAGE,3
17,0.05816287277433686,0.9148539304733276,0.5850694444444444,0.00025,SAGE,3
18,0.047993894487976314,0.9192684292793274,0.5873842592592592,0.00025,SAGE,3
19,0.041526808955533775,0.9299961924552917,0.5862268518518519,0.00025,SAGE,3
20,0.044416118613974064,0.9386347532272339,0.583912037037037,0.000125,SAGE,3
21,0.03746643787372612,0.9445440769195557,0.582175925925926,0.000125,SAGE,3
22,0.03920579643663532,0.950728178024292,0.5850694444444444,0.000125,SAGE,3
0,0.7034008059095829,0.689214289188385,0.5885780885780886,0.001,SAGE,4
1,0.64749176542085,0.6822990775108337,0.6078088578088577,0.001,SAGE,4
2,0.6164254839659462,0.6903908848762512,0.5681818181818182,0.001,SAGE,4
3,0.5681962562911779,0.6938621401786804,0.5687645687645688,0.001,SAGE,4
4,0.5215391299282526,0.7067031860351562,0.5571095571095572,0.001,SAGE,4
5,0.4574405889743005,0.748681902885437,0.5151515151515151,0.001,SAGE,4
6,0.4037487111011899,0.7277458310127258,0.5681818181818181,0.001,SAGE,4
7,0.32451789330204206,0.8013420701026917,0.5238927738927739,0.0005,SAGE,4
8,0.2638417699779058,0.828910231590271,0.4988344988344988,0.0005,SAGE,4
9,0.22864250118609258,0.8339507579803467,0.5227272727272727,0.0005,SAGE,4
10,0.19431173629311443,0.8677685260772705,0.5238927738927739,0.0005,SAGE,4
11,0.1566695265449289,0.8700920343399048,0.539044289044289,0.0005,SAGE,4
12,0.13810009176426746,0.9158477187156677,0.5134032634032634,0.0005,SAGE,4
13,0.11394394023802505,0.9635010361671448,0.48484848484848486,0.00025,SAGE,4
14,0.10230258600871252,0.9666547179222107,0.5081585081585082,0.00025,SAGE,4
15,0.08655337472998263,0.9810612797737122,0.5238927738927739,0.00025,SAGE,4
16,0.0867301519156227,1.0031213760375977,0.5168997668997669,0.00025,SAGE,4
17,0.0706865435811524,1.0296038389205933,0.5000000000000001,0.00025,SAGE,4
18,0.06317904726304907,1.0247870683670044,0.5093240093240093,0.00025,SAGE,4
19,0.05934135017967514,1.0259934663772583,0.5268065268065268,0.000125,SAGE,4
20,0.0550406998459329,1.0301873683929443,0.5314685314685315,0.000125,SAGE,4
21,0.06426600364566212,1.0339114665985107,0.5256410256410257,0.000125,SAGE,4
0,0.6961324769397115,0.6668903231620789,0.7133333333333334,0.001,SAGE,5
1,0.6391983739165372,0.6434129476547241,0.7127777777777777,0.001,SAGE,5
2,0.6024494143419488,0.6533601880073547,0.646111111111111,0.001,SAGE,5
3,0.5635619898175084,0.6736845970153809,0.5933333333333334,0.001,SAGE,5
4,0.5121808079786079,0.6762270331382751,0.61,0.001,SAGE,5
5,0.4476093019163886,0.6895890235900879,0.5894444444444444,0.001,SAGE,5
6,0.3920141763465349,0.6970572471618652,0.5833333333333334,0.0005,SAGE,5
7,0.3285702778849491,0.7232468724250793,0.5605555555555556,0.0005,SAGE,5
8,0.2823624174262202,0.7366114258766174,0.5683333333333334,0.0005,SAGE,5
9,0.25110921610233394,0.7567473649978638,0.5688888888888889,0.0005,SAGE,5
10,0.21820260826931442,0.7734426259994507,0.5616666666666668,0.0005,SAGE,5
11,0.19514283849749453,0.8274009227752686,0.5349999999999999,0.0005,SAGE,5
12,0.14965965165648348,0.8461595177650452,0.54,0.00025,SAGE,5
13,0.12001187077095342,0.8608441352844238,0.5377777777777778,0.00025,SAGE,5
14,0.1190421168887338,0.8772274255752563,0.5372222222222222,0.00025,SAGE,5
15,0.09950867901707805,0.8878451585769653,0.5366666666666666,0.00025,SAGE,5
16,0.09216098227473192,0.8950286507606506,0.5366666666666667,0.00025,SAGE,5
17,0.08977768656819365,0.9195045828819275,0.5361111111111112,0.00025,SAGE,5
18,0.08351903218169544,0.9267680048942566,0.5344444444444444,0.000125,SAGE,5
19,0.07702750348767569,0.9273948669433594,0.5372222222222222,0.000125,SAGE,5
20,0.06506781340685001,0.9270555377006531,0.5355555555555556,0.000125,SAGE,5
0,0.6957932704097622,0.68293696641922,0.616370808678501,0.001,SAGE,6
1,0.6462709471419618,0.680403470993042,0.584319526627219,0.001,SAGE,6
2,0.6137071245319241,0.6866531372070312,0.5576923076923077,0.001,SAGE,6
3,0.5634656751548851,0.6947591304779053,0.5655818540433925,0.001,SAGE,6
4,0.5167537691828968,0.7226759195327759,0.5483234714003944,0.001,SAGE,6
5,0.4500266375777486,0.7330628633499146,0.5473372781065089,0.001,SAGE,6
6,0.39311357743137487,0.7416828870773315,0.5586785009861933,0.0005,SAGE,6
7,0.32435502717783166,0.7557366490364075,0.5552268244575937,0.0005,SAGE,6
8,0.2850117915934259,0.789322018623352,0.5473372781065088,0.0005,SAGE,6
9,0.24677279673434876,0.7971793413162231,0.5591715976331362,0.0005,SAGE,6
10,0.206142558828815,0.8064138293266296,0.562130177514793,0.0005,SAGE,6
11,0.1950550403568771,0.8117454051971436,0.5611439842209073,0.0005,SAGE,6
12,0.14530377777723166,0.8128105401992798,0.571992110453649,0.00025,SAGE,6
13,0.13118851839841067,0.8238538503646851,0.5665680473372782,0.00025,SAGE,6
14,0.10657111620837516,0.8371749520301819,0.5665680473372782,0.00025,SAGE,6
15,0.09917927811761479,0.8537707328796387,0.5660749506903353,0.00025,SAGE,6
16,0.09916721022391058,0.8515278100967407,0.5729783037475346,0.00025,SAGE,6
17,0.08281053078698587,0.8690674901008606,0.5700197238658776,0.00025,SAGE,6
18,0.07772967129290759,0.8870564103126526,0.5690335305719921,0.000125,SAGE,6
19,0.06875008270963208,0.8899706602096558,0.5734714003944773,0.000125,SAGE,6
20,0.07377681013319519,0.8828392624855042,0.5729783037475344,0.000125,SAGE,6
0,0.6953005920364057,0.8004505038261414,0.5355477855477855,0.001,GIN,0
1,0.6149801545272781,0.744956374168396,0.5466200466200467,0.001,GIN,0
2,0.5359119124643031,0.7529637813568115,0.581002331002331,0.001,GIN,0
3,0.44739460431917194,0.8429308533668518,0.5332167832167832,0.001,GIN,0
4,0.35130552159695466,0.8937817811965942,0.5541958041958042,0.001,GIN,0
5,0.25241481830166185,0.9859886765480042,0.5227272727272727,0.001,GIN,0
6,0.17527230565641583,1.0273631811141968,0.5623543123543123,0.001,GIN,0
7,0.11485703253493929,1.2052186727523804,0.5355477855477855,0.001,GIN,0
8,0.08127993120167551,1.1840914487838745,0.587995337995338,0.001,GIN,0
9,0.07249482781865446,1.2800003290176392,0.6206293706293706,0.001,GIN,0
10,0.05025549192442995,1.4447263479232788,0.5163170163170163,0.001,GIN,0
11,0.03668630461903497,1.4480596780776978,0.5763403263403264,0.001,GIN,0
12,0.025057406330711893,1.424902081489563,0.5442890442890442,0.001,GIN,0
13,0.020932067897497166,1.3128249645233154,0.6083916083916083,0.001,GIN,0
14,0.01614350580759459,1.3077362775802612,0.6153846153846154,0.001,GIN,0
15,0.011050325100875693,1.3977041244506836,0.5938228438228439,0.0005,GIN,0
16,0.009483505764925498,1.431052565574646,0.5687645687645688,0.0005,GIN,0
17,0.009121611964779138,1.4249467849731445,0.56002331002331,0.0005,GIN,0
18,0.007611115952655448,1.415523886680603,0.5716783216783217,0.0005,GIN,0
19,0.007295324951072654,1.445253610610962,0.5804195804195804,0.0005,GIN,0
20,0.008817568804022048,1.5096935033798218,0.5903263403263403,0.0005,GIN,0
21,0.008073273821089563,1.53874933719635,0.5804195804195804,0.00025,GIN,0
22,0.005776319146336385,1.4832168817520142,0.5687645687645687,0.00025,GIN,0
23,0.005479801052286546,1.4451727867126465,0.5810023310023311,0.00025,GIN,0
24,0.006965643869786104,1.4507170915603638,0.594988344988345,0.00025,GIN,0
25,0.004565795996082873,1.4807994365692139,0.5938228438228438,0.00025,GIN,0
26,0.005342984953304342,1.5148957967758179,0.5862470862470862,0.00025,GIN,0
27,0.003961593291111673,1.5248215198516846,0.5740093240093239,0.000125,GIN,0
28,0.004298510938725263,1.535923719406128,0.5734265734265734,0.000125,GIN,0
29,0.003745906755575781,1.5263681411743164,0.578088578088578,0.000125,GIN,0
0,0.6965772219855719,0.9354318976402283,0.5982142857142856,0.001,GIN,1
1,0.5967174198236259,0.7089022397994995,0.649234693877551,0.001,GIN,1
2,0.519401983949053,0.6998031139373779,0.6677295918367347,0.001,GIN,1
3,0.4221692445108396,0.7449038028717041,0.6568877551020408,0.001,GIN,1
4,0.33541510547093195,0.7474667429924011,0.6772959183673469,0.001,GIN,1
5,0.2313111110737449,0.7760439515113831,0.6753826530612245,0.001,GIN,1
6,0.15813688781608368,0.7700010538101196,0.6517857142857143,0.001,GIN,1
7,0.10753712953059666,0.8907856345176697,0.6741071428571428,0.001,GIN,1
8,0.08264634866648045,0.9355852603912354,0.5982142857142857,0.001,GIN,1
9,0.05988584103310717,1.1307905912399292,0.6396683673469389,0.001,GIN,1
10,0.04573499178946387,1.106515884399414,0.5535714285714286,0.0005,GIN,1
11,0.03964088225143244,1.1024037599563599,0.5943877551020408,0.0005,GIN,1
12,0.018998130913766176,1.1575381755828857,0.6116071428571429,0.0005,GIN,1
13,0.01635341311663666,1.2225106954574585,0.590561224489796,0.0005,GIN,1
14,0.017925941630413656,1.2112464904785156,0.5746173469387755,0.0005,GIN,1
15,0.013348986711872067,1.2172085046768188,0.5790816326530612,0.0005,GIN,1
16,0.015730671377004853,1.236362338066101,0.5899234693877551,0.00025,GIN,1
17,0.019471174054101526,1.2170523405075073,0.5892857142857142,0.00025,GIN,1
18,0.010967203240045822,1.1984866857528687,0.5816326530612246,0.00025,GIN,1
19,0.012338309920747583,1.195770263671875,0.5867346938775511,0.00025,GIN,1
20,0.01095105257842563,1.1986656188964844,0.59375,0.00025,GIN,1
21,0.010826806511856824,1.2586212158203125,0.5956632653061223,0.00025,GIN,1
22,0.014838331162745001,1.2439541816711426,0.590561224489796,0.000125,GIN,1
23,0.0084467773331508,1.2710429430007935,0.590561224489796,0.000125,GIN,1
24,0.012992322444915771,1.2634507417678833,0.5880102040816326,0.000125,GIN,1
0,0.7091567433312078,0.7320346832275391,0.597672064777328,0.001,GIN,2
1,0.6186119070624243,0.7129389643669128,0.5936234817813765,0.001,GIN,2
2,0.5488928606251157,0.7091802954673767,0.6194331983805668,0.001,GIN,2
3,0.47607042588563353,0.7551681399345398,0.6093117408906883,0.001,GIN,2
4,0.3749877902624667,0.7396144270896912,0.6401821862348178,0.001,GIN,2
5,0.2860044646063887,0.8787869215011597,0.6341093117408907,0.001,GIN,2
6,0.17691802870596351,0.8487328290939331,0.6204453441295545,0.001,GIN,2
7,0.12860468924460636,1.004492163658142,0.6406882591093118,0.001,GIN,2
8,0.08050898250846146,1.0244815349578857,0.6295546558704453,0.001,GIN,2
9,0.04835139759777316,1.0211747884750366,0.611336032388664,0.001,GIN,2
10,0.033575965273181047,1.217621922492981,0.6082995951417004,0.001,GIN,2
11,0.03268376366860521,1.2247523069381714,0.624493927125506,0.001,GIN,2
12,0.023421616757854112,1.1880484819412231,0.6265182186234818,0.001,GIN,2
13,0.017572099750233727,1.3556987047195435,0.6234817813765182,0.0005,GIN,2
14,0.015083102281088617,1.2834402322769165,0.6082995951417004,0.0005,GIN,2
15,0.010456779346513383,1.2801871299743652,0.6158906882591093,0.0005,GIN,2
16,0.013078327531975624,1.2431304454803467,0.6229757085020242,0.0005,GIN,2
17,0.011582790003586198,1.1888710260391235,0.6169028340080971,0.0005,GIN,2
18,0.0073176755707368545,1.178416132926941,0.6163967611336033,0.0005,GIN,2
19,0.007403183358781102,1.2266446352005005,0.625,0.00025,GIN,2
20,0.00769088253596782,1.2324692010879517,0.6310728744939271,0.00025,GIN,2
21,0.006781061338182943,1.2123790979385376,0.6275303643724696,0.00025,GIN,2
22,0.0055671120114354706,1.2089444398880005,0.6265182186234818,0.00025,GIN,2
23,0.006253616087927294,1.2210311889648438,0.6224696356275303,0.00025,GIN,2
24,0.005599807790924165,1.246139407157898,0.618421052631579,0.00025,GIN,2
25,0.008778123082567141,1.2500625848770142,0.6143724696356275,0.000125,GIN,2
26,0.005501079709012279,1.2541333436965942,0.6158906882591093,0.000125,GIN,2
27,0.004539084712868365,1.2536085844039917,0.6179149797570851,0.000125,GIN,2
0,0.7044046064336856,0.7167302370071411,0.6516203703703703,0.001,GIN,3
1,0.6314011012722632,0.6985713243484497,0.6400462962962963,0.001,GIN,3
2,0.5640922534965469,0.714114785194397,0.6550925925925926,0.001,GIN,3
3,0.48486764041963454,0.7079851031303406,0.6041666666666666,0.001,GIN,3
4,0.3859590952267904,0.7986491918563843,0.5434027777777778,0.001,GIN,3
5,0.2995446906118336,0.8378827571868896,0.5439814814814815,0.001,GIN,3
6,0.19750527154185815,0.9377939105033875,0.556712962962963,0.001,GIN,3
7,0.1272563862943364,1.0967880487442017,0.5179398148148148,0.001,GIN,3
8,0.10010736413344652,1.1734341382980347,0.5486111111111112,0.0005,GIN,3
9,0.07505196181243051,1.2572739124298096,0.5295138888888888,0.0005,GIN,3
10,0.04677483365831975,1.286682367324829,0.48900462962962965,0.0005,GIN,3
11,0.03995548208762786,1.2806038856506348,0.5069444444444444,0.0005,GIN,3
12,0.02889730892852395,1.2777026891708374,0.5324074074074074,0.0005,GIN,3
13,0.025866749133178574,1.3176583051681519,0.521412037037037,0.0005,GIN,3
14,0.020438884089360693,1.3608037233352661,0.5254629629629629,0.00025,GIN,3
15,0.016439447893264764,1.3682106733322144,0.5266203703703703,0.00025,GIN,3
16,0.015837943928684303,1.365065097808838,0.5300925925925926,0.00025,GIN,3
17,0.01573759716695654,1.3613615036010742,0.5347222222222222,0.00025,GIN,3
18,0.013634639970601319,1.3515055179595947,0.5358796296296295,0.00025,GIN,3
19,0.01239749315211516,1.3714872598648071,0.5347222222222222,0.00025,GIN,3
20,0.013589679871401387,1.4057857990264893,0.5376157407407407,0.000125,GIN,3
21,0.012822359956488638,1.4229909181594849,0.5353009259259259,0.000125,GIN,3
22,0.012517009421201522,1.4090487957000732,0.5341435185185185,0.000125,GIN,3
0,0.7032220334629882,0.754152774810791,0.5576923076923077,0.001,GIN,4
1,0.6062104292553608,0.7724971175193787,0.4819347319347319,0.001,GIN,4
2,0.5277984727479766,0.7516049742698669,0.5582750582750583,0.001,GIN,4
3,0.43216721863007473,0.8166977167129517,0.5541958041958042,0.001,GIN,4
4,0.33903262680424745,0.8935943245887756,0.553030303030303,0.001,GIN,4
5,0.2284381421775441,0.9376735091209412,0.5914918414918414,0.001,GIN,4
6,0.16280611828648936,1.0957814455032349,0.548951048951049,0.001,GIN,4
7,0.11074905138247644,1.0936094522476196,0.6101398601398601,0.001,GIN,4
8,0.07443396344010954,1.1816489696502686,0.5600233100233101,0.001,GIN,4
9,0.06758820585974444,1.3624029159545898,0.5413752913752914,0.001,GIN,4
10,0.04076321019386267,1.257586121559143,0.5786713286713286,0.001,GIN,4
11,0.030314395175878764,1.569666862487793,0.5227272727272727,0.001,GIN,4
12,0.02524508707406492,1.421566367149353,0.5536130536130536,0.001,GIN,4
13,0.016754355946821824,1.6098756790161133,0.5308857808857809,0.0005,GIN,4
14,0.015342943540188317,1.5993765592575073,0.5303030303030303,0.0005,GIN,4
15,0.014305887160692534,1.5643525123596191,0.5314685314685315,0.0005,GIN,4
16,0.013301715379337409,1.5298526287078857,0.5413752913752913,0.0005,GIN,4
17,0.00972300070680474,1.549603819847107,0.5524475524475524,0.0005,GIN,4
18,0.009008401716099684,1.589111566543579,0.5448717948717949,0.0005,GIN,4
19,0.007675801952989449,1.5845640897750854,0.5244755244755245,0.00025,GIN,4
20,0.008359677800880377,1.615455150604248,0.5233100233100233,0.00025,GIN,4
21,0.009527078447552075,1.590548038482666,0.539044289044289,0.00025,GIN,4
22,0.009096941549761227,1.588071584701538,0.5355477855477855,0.00025,GIN,4
23,0.0073638997015212085,1.6040812730789185,0.5384615384615383,0.00025,GIN,4
24,0.0059868822717829675,1.622626781463623,0.5407925407925408,0.00025,GIN,4
25,0.005538276492937901,1.621384620666504,0.5483682983682984,0.000125,GIN,4
26,0.006734581858112185,1.6159836053848267,0.5495337995337994,0.000125,GIN,4
27,0.006764397998892427,1.6086573600769043,0.548951048951049,0.000125,GIN,4
0,0.7005280339440634,0.7431726455688477,0.6327777777777778,0.001,GIN,5
1,0.6112154888552289,0.7424439191818237,0.5605555555555556,0.001,GIN,5
2,0.5325347808904426,0.7466787099838257,0.52,0.001,GIN,5
3,0.4495134478391603,0.7108002305030823,0.5877777777777778,0.001,GIN,5
4,0.34835336859836136,0.7826288342475891,0.5599999999999999,0.001,GIN,5
5,0.24447840209617172,0.8280821442604065,0.5650000000000001,0.001,GIN,5
6,0.1774910691865655,0.836094319820404,0.5711111111111111,0.0005,GIN,5
7,0.11496466086354366,0.8968011140823364,0.5755555555555556,0.0005,GIN,5
8,0.08113710357006206,0.9657440781593323,0.5377777777777778,0.0005,GIN,5
9,0.06799051633407903,1.0488965511322021,0.5283333333333333,0.0005,GIN,5
10,0.04832097506800363,1.0392184257507324,0.5288888888888889,0.0005,GIN,5
11,0.04130139626389326,0.9907773733139038,0.5627777777777778,0.0005,GIN,5
12,0.0331555686371271,1.0556336641311646,0.5427777777777778,0.00025,GIN,5
13,0.026328896410589993,1.099984049797058,0.5488888888888889,0.00025,GIN,5
14,0.02141391984078773,1.1241090297698975,0.5638888888888889,0.00025,GIN,5
15,0.022419163783968882,1.114867925643921,0.5461111111111111,0.00025,GIN,5
16,0.018013168429565983,1.1034777164459229,0.5355555555555556,0.00025,GIN,5
17,0.018878224457419195,1.1250982284545898,0.5333333333333333,0.00025,GIN,5
18,0.015477058932531712,1.1558235883712769,0.5338888888888889,0.000125,GIN,5
19,0.015932713223751203,1.1822731494903564,0.5383333333333334,0.000125,GIN,5
20,0.014485054454484652,1.1665345430374146,0.5394444444444444,0.000125,GIN,5
0,0.7103895204407829,0.8326670527458191,0.5463510848126233,0.001,GIN,6
1,0.611095728455009,0.7420021295547485,0.6134122287968442,0.001,GIN,6
2,0.5341948257697807,0.8200087547302246,0.5182445759368837,0.001,GIN,6
3,0.4396986080394996,0.8297479152679443,0.5128205128205128,0.001,GIN,6
4,0.32927445625210855,0.8466944098472595,0.5537475345167652,0.001,GIN,6
5,0.22596838169700498,0.9199821352958679,0.5340236686390533,0.001,GIN,6
6,0.14660796031847104,0.9741402864456177,0.6109467455621302,0.001,GIN,6
7,0.10289844788692809,1.343345284461975,0.5700197238658777,0.0005,GIN,6
8,0.06852826725814369,1.064794898033142,0.5862919132149902,0.0005,GIN,6
9,0.05277307704091072,1.1140633821487427,0.5626232741617357,0.0005,GIN,6
10,0.03491864120075991,1.2546578645706177,0.5532544378698225,0.0005,GIN,6
11,0.03741408194732535,1.1990537643432617,0.5769230769230769,0.0005,GIN,6
12,0.025883685817921553,1.206053614616394,0.5650887573964497,0.0005,GIN,6
13,0.022791573368422278,1.1297276020050049,0.5626232741617356,0.00025,GIN,6
14,0.019939962774515152,1.1519660949707031,0.56163708086785,0.00025,GIN,6
15,0.018507207068358802,1.189263939857483,0.5581854043392505,0.00025,GIN,6
16,0.016460507944390013,1.1582555770874023,0.5631163708086784,0.00025,GIN,6
17,0.013880402003261414,1.1663898229599,0.5670611439842209,0.00025,GIN,6
18,0.011864888758122265,1.2007135152816772,0.5621301775147929,0.00025,GIN,6
19,0.010835471839367687,1.22602117061615,0.5562130177514794,0.000125,GIN,6
20,0.01075074059254193,1.2220804691314697,0.5527613412228797,0.000125,GIN,6
21,0.010338185856548639,1.2199734449386597,0.5557199211045364,0.000125,GIN,6
