nodes,edges,density,components,avg_degree,avg_strength,clustering,transitivity,global_efficiency,local_efficiency,path_length,builder,distance_metric,subject_id,site,session,run,window
190,3591,0.2,1,37.8,24.688972229079198,0.337831839263907,0.5160626079395176,0.5791608651257732,0.7249155814761756,0.6060018944893,MST_PT_v1.0,1-|r|,2018106,KKI,1,1,18
190,3591,0.2,1,37.8,24.448487092946706,0.338380270145973,0.5237705641719885,0.5789241622574833,0.7297132977076394,0.6205649123753522,MST_PT_v1.0,1-|r|,2018106,KKI,1,1,19
190,3591,0.2,1,37.8,24.173014475797352,0.3210829409036462,0.5066675520515777,0.582117330362941,0.7234317504826071,0.6262533278227582,MST_PT_v1.0,1-|r|,2018106,KKI,1,1,20
190,3591,0.2,1,37.8,23.974055302770513,0.3166599861018014,0.4919074892338757,0.5862990810359132,0.7179235928895519,0.6224673812783087,MST_PT_v1.0,1-|r|,2018106,KKI,1,1,21
190,3591,0.2,1,37.8,23.787325449680026,0.3060259579042789,0.46711549439949607,0.5904204956836447,0.7157223357744222,0.619360653818301,MST_PT_v1.0,1-|r|,2018106,KKI,1,1,22
190,3591,0.2,1,37.8,23.688881420775463,0.3017744852007117,0.4625395354459195,0.5913301772950802,0.7139645979993137,0.6230924541573112,MST_PT_v1.0,1-|r|,2018106,KKI,1,1,23
190,3591,0.2,1,37.8,23.486191961326096,0.2985370961838173,0.4533132122458923,0.5902719762368788,0.7173792182973942,0.6300490047848015,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,0
190,3591,0.2,1,37.8,24.480489236430117,0.33374691025362546,0.4975345510104868,0.5836814257866806,0.7353239226811732,0.6058122503561616,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,1
190,3591,0.2,1,37.8,24.695729798392247,0.343554402172485,0.5175187407664107,0.5811565951916746,0.7363959352020165,0.6054583974815417,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,2
190,3591,0.2,1,37.8,23.556309938117078,0.29954714013301675,0.4643380046015478,0.5895943562610214,0.7179555572624181,0.6362222818570096,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,3
190,3591,0.2,1,37.8,23.487415983174976,0.30179875404721723,0.46120161500913964,0.5902998236331544,0.7159824747598929,0.6328278562877212,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,4
190,3591,0.2,1,37.8,23.745791078554955,0.31235090700033785,0.4818752377329783,0.5852037501160213,0.7218356231786992,0.6269856100625495,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,5
190,3591,0.2,1,37.8,23.729345919897682,0.3140443461066851,0.48969606838461344,0.5852223150468702,0.7258126606189571,0.6299997004948762,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,6
190,3591,0.2,1,37.8,23.266205810559423,0.28953903139918125,0.45056151147521706,0.5894272718834067,0.7153188885165466,0.6355172953742422,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,7
190,3591,0.2,1,37.8,22.99367261309373,0.28573237599780077,0.4469570465747913,0.5918499953587657,0.7165205589575007,0.64670139968777,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,8
190,3591,0.2,1,37.8,23.261337271175886,0.2881345485382982,0.46707937977320063,0.5890838206627653,0.711573332847668,0.6443986868483215,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,9
190,3591,0.2,1,37.8,23.031789212477836,0.28293465103946874,0.45371725936967633,0.5919056901513001,0.7130738933727446,0.6471937071991578,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,10
190,3591,0.2,1,37.8,23.237693496440585,0.2912464918760372,0.4561359043280486,0.5902998236331422,0.7166657877551739,0.6392917484385294,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,11
190,3591,0.2,1,37.8,23.025158420361972,0.2842124882035266,0.4411395395936002,0.5918964076858719,0.7055125989093444,0.644632612588312,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,12
190,3591,0.2,1,37.8,22.642794821764294,0.2710239646712208,0.4190217391304348,0.5931959528450679,0.7004331140809225,0.6561784098437821,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,13
190,3591,0.2,1,37.8,22.325170668489054,0.26246372719863376,0.4130028821693081,0.595999257402762,0.6972898150705188,0.661438837107162,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,14
190,3591,0.2,1,37.8,24.03874064934881,0.3122582067921107,0.49050558724701104,0.5873851294903916,0.7214896507233444,0.6145076194336673,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,15
190,3591,0.2,1,37.8,24.142056901517666,0.31305985247792434,0.5050597446460098,0.5873433583959901,0.7214044165771838,0.6170044832078901,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,16
190,3591,0.2,1,37.8,24.356972514955622,0.31598543610966456,0.5291253874673312,0.5816949781862005,0.7164688392700393,0.6252339669769105,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,17
190,3591,0.2,1,37.8,25.822537345007845,0.36197796270822763,0.561237460491961,0.5689334447229129,0.7254911465637398,0.5838575243418743,MST_PT_v1.0,1-|r|,2026113,KKI,1,1,18
190,3591,0.2,1,37.8,22.250946024530812,0.26712708554360337,0.42650998538723817,0.5938271604938206,0.6966294380624198,0.6775378720470207,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,0
190,3591,0.2,1,37.8,23.090467960583535,0.29264537663485723,0.4495133980377677,0.5899935022741941,0.7063916468273549,0.6494723766220543,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,1
190,3591,0.2,1,37.8,23.15958528926498,0.297570726246793,0.46097940479394944,0.5896500510535565,0.7086030431167393,0.6483496613586822,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,2
190,3591,0.2,1,37.8,22.955401611014416,0.28968265071474225,0.47369236629885264,0.589965654877935,0.7064927835775393,0.6597387912959914,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,3
190,3591,0.2,1,37.8,22.70835062798701,0.2855659002801745,0.4559111221612285,0.5915808038615027,0.705993562762911,0.6599601278943094,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,4
190,3591,0.2,1,37.8,22.478446380401913,0.2775952937579872,0.45010448290817334,0.5926575698505502,0.7006500712786565,0.6694085158086095,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,5
190,3591,0.2,1,37.8,22.713748206590353,0.28229829941632106,0.47003062932205,0.5903833658219556,0.7019079026047605,0.6688443631323823,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,6
190,3591,0.2,1,37.8,21.923843012044305,0.25814372816728287,0.42311710897950106,0.5947925368977961,0.6936114825342875,0.6854085507515048,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,7
190,3591,0.2,1,37.8,21.84562169533027,0.2547011388258334,0.42455106413176447,0.5949224914137147,0.6927401789838423,0.6896000613743998,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,8
190,3591,0.2,1,37.8,21.551140760120592,0.2409666445551979,0.4192637080004378,0.5952566601689351,0.6868953328003058,0.7022551958938058,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,9
190,3591,0.2,1,37.8,21.533711256165255,0.2437814049480433,0.41324981932064564,0.5963705560196756,0.6892008431988158,0.6987853724788538,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,10
190,3591,0.2,1,37.8,21.644414987062152,0.23953424611412816,0.38863300413462154,0.5973452148890716,0.6873467126706367,0.685124178646136,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,11
190,3591,0.2,1,37.8,21.93772227701388,0.2445893302375034,0.3915237061685628,0.5975122992666847,0.6879595020829384,0.6725726679917731,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,12
190,3591,0.2,1,37.8,22.09380391710683,0.2595592974041324,0.4268073487644581,0.59486679662118,0.6953899322979218,0.6781631853413828,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,13
190,3591,0.2,1,37.8,22.34832632698511,0.2714098565473557,0.4357972125626352,0.5934372969460655,0.6987959907774954,0.6721975464536698,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,14
190,3591,0.2,1,37.8,22.73261236924874,0.2789963547530935,0.437367925943094,0.5927503945047821,0.7044774500959485,0.6575328592552312,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,15
190,3591,0.2,1,37.8,23.174481011691846,0.2843891240061316,0.44599054009459904,0.5928153717627372,0.708739734037445,0.641215349438794,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,16
190,3591,0.2,1,37.8,22.878473131907615,0.2786693951692525,0.4430307802923957,0.5928339366935826,0.7046979686776578,0.6525614985978826,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,17
190,3591,0.2,1,37.8,22.973483932331987,0.27961616914307524,0.44174523763709833,0.5933444722918375,0.7082112655014509,0.6463520093320705,MST_PT_v1.0,1-|r|,2081148,KKI,1,1,18
190,3591,0.2,1,37.8,21.803567230701447,0.24873660006848608,0.41443725030996004,0.5950710108604801,0.6872373471533607,0.6897389617463534,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,0
190,3591,0.2,1,37.8,22.27322341266431,0.2646442371384708,0.43299916287236867,0.5939385500788965,0.7000151003251082,0.6764457231741767,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,1
190,3591,0.2,1,37.8,22.705366350161402,0.2739311856922569,0.4399085230569683,0.5924440731458198,0.7116382314166146,0.6588701055279618,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,2
190,3591,0.2,1,37.8,22.973686812425914,0.28276436566998064,0.44976492058861445,0.5911723753828971,0.7150550771968249,0.6518696422979912,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,3
190,3591,0.2,1,37.8,23.169940809827104,0.2907061006870428,0.45412075564211873,0.5898449828274355,0.7146317533020758,0.6506836802771548,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,4
190,3591,0.2,1,37.8,22.73703643397281,0.28775463782548494,0.46766127473094027,0.5885547201336673,0.7071601273774464,0.6777503371902642,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,5
190,3591,0.2,1,37.8,22.371624603710675,0.26242299208324127,0.4207162892238818,0.5946347349856044,0.7028605869162206,0.6710169353979074,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,6
190,3591,0.2,1,37.8,22.91531340417109,0.2769017226851033,0.4517119668175564,0.5918035830316449,0.7054585668704968,0.656387726615246,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,7
190,3591,0.2,1,37.8,22.905716025515606,0.27162896618038457,0.4473689481801975,0.5928153717627334,0.7047104199870404,0.6523936062760752,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,8
190,3591,0.2,1,37.8,22.903502008162047,0.2739287410968768,0.4604041824432848,0.5910424208669728,0.7000595037445666,0.6618136757281922,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,9
190,3591,0.2,1,37.8,23.70819118179773,0.2937221233537073,0.48876425664472695,0.5865589900677456,0.7140030872019169,0.6333489449433848,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,10
190,3591,0.2,1,37.8,23.741073655768446,0.2893987436482729,0.47884714885245067,0.5870834493641364,0.7043690867512041,0.6271508278105791,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,11
190,3591,0.2,1,37.8,23.35100573677766,0.28289490053010774,0.48449504474287086,0.5894179894179826,0.7045934810642047,0.6504065391413849,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,12
190,3591,0.2,1,37.8,23.36647030962141,0.28635318000460086,0.4748962168089606,0.5905133203378806,0.7085215319641052,0.6443963243515834,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,13
190,3591,0.2,1,37.8,23.254336082307915,0.2853980229340221,0.4669799077580412,0.5928710665552764,0.7120113238299913,0.6405718416199648,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,14
190,3591,0.2,1,37.8,23.342693572609047,0.2898097206169855,0.4745555599353542,0.5914230019493198,0.7134859065413116,0.6413571357976026,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,15
190,3591,0.2,1,37.8,22.35398747042606,0.26008524483538764,0.4247039381201528,0.5951359881184445,0.6973909830168852,0.6699447235832703,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,16
190,3591,0.2,1,37.8,22.290189162994686,0.26399633872631073,0.4249828837464056,0.594903926482874,0.6993948957535647,0.6717038928300549,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,17
190,3591,0.2,1,37.8,22.75044193048226,0.2820017716612556,0.4650959010807127,0.5907639469042953,0.7039946834666897,0.6696753404277243,MST_PT_v1.0,1-|r|,2104012,KKI,1,1,18
190,3591,0.2,1,37.8,23.30662748625404,0.2875553584696978,0.4520501614796443,0.5922027290448288,0.7084731964082378,0.6365924123683968,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,0
190,3591,0.2,1,37.8,23.595246190773814,0.29951274592609234,0.4587312073348948,0.5910052910052886,0.7138260122949095,0.6280297931573146,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,1
190,3591,0.2,1,37.8,23.206930494308473,0.28909052422024945,0.4474992569375017,0.5924812030075198,0.7098847391863208,0.6419810670692255,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,2
190,3591,0.2,1,37.8,22.66832179113438,0.2717267625057109,0.4287128032437633,0.5942263065070094,0.7031411806250122,0.6571117883321469,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,3
190,3591,0.2,1,37.8,22.758405162472474,0.27666414243634,0.44753014026363935,0.5935765339274062,0.7021477357922281,0.657737793375675,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,4
190,3591,0.2,1,37.8,23.30459237098694,0.29653893675075693,0.4652925611284643,0.5910795507286698,0.7114636527290966,0.6397348934065097,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,5
190,3591,0.2,1,37.8,22.996065387914054,0.28395559097333883,0.4379078714491694,0.5928060892973126,0.7061124323700698,0.6449280816427814,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,6
190,3591,0.2,1,37.8,22.747604084014892,0.27483330278171536,0.4355364270779591,0.5940777870602388,0.6994386209411392,0.6572727104741795,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,7
190,3591,0.2,1,37.8,22.543361681072337,0.2675692057361909,0.4281793417037052,0.5944583681425729,0.7005671837187969,0.665600145359419,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,8
190,3591,0.2,1,37.8,22.882370229457553,0.2735010913747189,0.43576132563297876,0.5932887774992981,0.7019689275644121,0.6518955588025391,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,9
190,3591,0.2,1,37.8,22.474106134866414,0.2615733878836378,0.4317101976542137,0.5937157709087473,0.697563706143396,0.666634462292033,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,10
190,3591,0.2,1,37.8,22.525990585904374,0.26302589776868807,0.42709352527830424,0.5928896314861103,0.6992011674979659,0.6658448586720207,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,11
190,3591,0.2,1,37.8,22.471884354478433,0.2626122400534639,0.4176859890752487,0.5948203842940616,0.6967245466855063,0.6614467055676077,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,12
190,3591,0.2,1,37.8,22.24160906076431,0.25898246916857537,0.4152358737957877,0.5951359881184406,0.6943823719690471,0.6707756330710671,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,13
190,3591,0.2,1,37.8,22.939240966658843,0.2732120441075009,0.43695766588844953,0.5924162257495528,0.7041447549627957,0.6500921637575064,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,14
190,3591,0.2,1,37.8,23.31077324591185,0.296667511177661,0.48021118273810665,0.5874129768866527,0.7118309170490266,0.6532603924800944,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,15
190,3591,0.2,1,37.8,23.53627208502669,0.3086570399244789,0.48507360364964414,0.5867307156780777,0.7182186513357309,0.643254452171979,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,16
190,3591,0.2,1,37.8,23.102296361484026,0.30444782496268824,0.48249418722354803,0.5859463473498525,0.7099221952842637,0.6601310578553798,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,17
190,3591,0.2,1,37.8,23.53025608784274,0.30704350771512307,0.48741712935472614,0.584182678919513,0.7098029537430368,0.6466303658930248,MST_PT_v1.0,1-|r|,2138826,KKI,1,1,18
190,3591,0.2,1,37.8,24.97108736728367,0.3360983429021449,0.5183065092549233,0.5807296017822312,0.7221781827832969,0.6007883002850313,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,0
190,3591,0.2,1,37.8,24.030504036577124,0.3137879775474936,0.5125440481572543,0.5837417618119257,0.7186661976475179,0.6324293340025955,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,1
190,3591,0.2,1,37.8,23.87894796760459,0.3135197246667877,0.5026328114122248,0.5849113524552135,0.7195766680686038,0.6391196753397124,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,2
190,3591,0.2,1,37.8,23.121831434965134,0.2837200972434055,0.4445999675430055,0.5918314304279234,0.7048230168523032,0.6455628089040344,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,3
190,3591,0.2,1,37.8,22.513958859129957,0.26888912664235903,0.4240693376852239,0.594449085677156,0.6963262785618187,0.6631393752384239,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,4
190,3591,0.2,1,37.8,21.841430230517137,0.24475948931484576,0.40277943331533667,0.5963705560196756,0.684015130687856,0.6846501160219034,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,5
190,3591,0.2,1,37.8,21.642523042465513,0.2456970801240693,0.39641818914847116,0.5971038707880807,0.685122787558559,0.6903054675395958,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,6
190,3591,0.2,1,37.8,21.725269770622255,0.25253995930012524,0.4068545390134965,0.596788266963702,0.6878826900991265,0.6883161414801593,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,7
190,3591,0.2,1,37.8,22.77261478304863,0.28103524768583515,0.45143395017223426,0.5934651443423317,0.7046602507630199,0.6566283538891923,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,8
190,3591,0.2,1,37.8,23.315661605722024,0.3058625112870708,0.48427949266503667,0.5880256196045568,0.7170006843453625,0.6510788642025631,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,9
190,3591,0.2,1,37.8,23.45421700948163,0.3019854713246569,0.46266135685933124,0.5902673350041703,0.7100376748042184,0.6350441922320857,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,10
190,3591,0.2,1,37.8,23.520820990361667,0.30853742892756536,0.47330988216750286,0.5858303165320604,0.7138710374605399,0.6398260379428486,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,11
190,3591,0.2,1,37.8,22.978707085157694,0.2828346833606257,0.44652015625415215,0.5914879792072687,0.7027230308932316,0.6497476657563616,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,12
190,3591,0.2,1,37.8,22.721762641480094,0.27571406222344963,0.4323010664479081,0.5929638912094994,0.7002229019628656,0.6565935088163364,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,13
190,3591,0.2,1,37.8,21.847968145106968,0.25410727467451477,0.4059620404995414,0.5961199294532608,0.693038311735219,0.683295053404641,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,14
190,3591,0.2,1,37.8,21.987210352483547,0.25533734580405504,0.41822658037158955,0.5956001113895791,0.6946219365261789,0.6807804817460898,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,15
190,3591,0.2,1,37.8,21.810586548165272,0.2501330533300247,0.41898144950757626,0.5950245985333681,0.694033014603288,0.6890209812120088,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,16
190,3591,0.2,1,37.8,23.245669992346514,0.29187825040164367,0.4781756040962518,0.5881648565859026,0.7151504325303643,0.6491887930607404,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,17
190,3591,0.2,1,37.8,23.966298667380684,0.31147879494171493,0.5102691480685104,0.5831105541631738,0.7191607384720494,0.6361853962388088,MST_PT_v1.0,1-|r|,2299519,KKI,1,1,18
190,3591,0.2,1,37.8,22.59175326447738,0.27241340331270875,0.4332733958845956,0.594430520746307,0.7034201823362118,0.6560951416189045,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,0
190,3591,0.2,1,37.8,22.974133222040376,0.281132277608917,0.4408530555738678,0.5911213218230726,0.7037798069069355,0.6446262066044273,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,1
190,3591,0.2,1,37.8,23.730074317204323,0.30743204724685813,0.4605196596918832,0.5892416225749546,0.7230048102194423,0.6202972819665056,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,2
190,3591,0.2,1,37.8,23.817557776601692,0.31370529812449965,0.47673447183851103,0.5874593892137719,0.7248500484113884,0.6245816507136314,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,3
190,3591,0.2,1,37.8,24.331425164247815,0.32926429236940186,0.4792949909690566,0.5866054023948714,0.7295357767342955,0.6031574350119102,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,4
190,3591,0.2,1,37.8,24.18207279443741,0.31577878852275293,0.48401911659709135,0.5854358117515939,0.7171798654329407,0.6111121360122311,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,5
190,3591,0.2,1,37.8,23.850046166620757,0.306621982873459,0.48760002270018726,0.5872737399053074,0.715179799571722,0.6289358855754478,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,6
190,3591,0.2,1,37.8,23.68989193408113,0.29659189949308,0.4698958272026367,0.5909217488164784,0.707952915652959,0.6290870581072242,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,7
190,3591,0.2,1,37.8,23.84622883984917,0.3095586269606886,0.48400717219041006,0.586781769237897,0.7222680384698614,0.6256858834148747,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,8
190,3591,0.2,1,37.8,23.130989067178024,0.2876677226016564,0.4623181383654388,0.5906154274575226,0.7095784343905762,0.6482700369942989,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,9
190,3591,0.2,1,37.8,22.262857742999728,0.2665187311015907,0.437261850835354,0.5929917386057671,0.6999635858806885,0.6771127444045918,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,10
190,3591,0.2,1,37.8,22.203033019053308,0.26557529416522063,0.43874592243566507,0.5926065162907209,0.6986041457753616,0.6815968837106636,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,11
190,3591,0.2,1,37.8,22.589184517609446,0.27429274872373116,0.43653757052138126,0.5934837092731801,0.7085878136142255,0.6633430979571213,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,12
190,3591,0.2,1,37.8,22.20684621585043,0.26302799501618374,0.4179386158254353,0.5949224914137202,0.698168155584226,0.6705972933878775,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,13
190,3591,0.2,1,37.8,22.586952888965605,0.26934184490248525,0.41654887691554127,0.5951174231875972,0.7009932734241447,0.6536432463556436,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,14
190,3591,0.2,1,37.8,21.984311383335214,0.2506229118389746,0.40141479458942325,0.595887867817693,0.689873301493314,0.6740427049396098,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,15
190,3591,0.2,1,37.8,22.192408305720278,0.2531918434773572,0.4052378392342226,0.5952009653764042,0.6927745341958856,0.6709601381883353,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,16
190,3591,0.2,1,37.8,21.71487289604388,0.246520301978348,0.4052657327719859,0.5961106469878371,0.6897729538141121,0.6905850686790617,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,17
190,3591,0.2,1,37.8,21.981900738101256,0.2542789589264629,0.43080404971073494,0.595878585352267,0.6859234580078993,0.6871905392605892,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,18
190,3591,0.2,1,37.8,22.725015302708275,0.2789685584855326,0.4492285517738396,0.5916736285157335,0.700722761397735,0.6633698215975267,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,19
190,3591,0.2,1,37.8,23.050319771390214,0.2788499100473153,0.4528346348456186,0.5917943005662325,0.7027209060793159,0.6471199086418858,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,20
190,3591,0.2,1,37.8,23.502990889235548,0.2942899552633532,0.460308335510844,0.5901977165135004,0.7159752951120348,0.6286204938136977,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,21
190,3591,0.2,1,37.8,23.735717556664817,0.3013746963564342,0.46919114466595885,0.5897892880348953,0.7138451696337772,0.6215951005966343,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,22
190,3591,0.2,1,37.8,24.03010013103485,0.31282374315810846,0.481527045498926,0.5856121785946217,0.7144145250332411,0.618289634830206,MST_PT_v1.0,1-|r|,2344857,KKI,1,1,23
190,3591,0.2,1,37.8,21.549131263557232,0.23962292774424956,0.4151750685721567,0.5947925368977992,0.6834299900171983,0.7036122020308071,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,0
190,3591,0.2,1,37.8,21.610165841014762,0.24055814826046107,0.40970789669114616,0.5956001113895835,0.6843555150483258,0.6983885290197129,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,1
190,3591,0.2,1,37.8,21.602993347456582,0.2390960376268478,0.40337047353760447,0.5958136080943078,0.6874179915529538,0.6973208101089204,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,2
190,3591,0.2,1,37.8,22.20255238068731,0.2556916209539654,0.42262276816044786,0.5944305207463059,0.6961123260506703,0.6780446177038831,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,3
190,3591,0.2,1,37.8,22.101399332598636,0.26838914387640844,0.4297780316631304,0.594300566230385,0.6974643369098183,0.679933294739374,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,4
190,3591,0.2,1,37.8,21.636480827394283,0.2480196728708439,0.4092467295026905,0.5954330270119661,0.6927334954181227,0.6967837895400276,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,5
190,3591,0.2,1,37.8,21.75744183753666,0.2584387946083781,0.411815628892971,0.5954794393390843,0.6982723974329765,0.6920155652085243,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,6
190,3591,0.2,1,37.8,23.234008510802923,0.2883813071557486,0.4739379581906073,0.5903648008911068,0.7099313801086236,0.6502696451520694,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,7
190,3591,0.2,1,37.8,23.149317076017983,0.2880208031370539,0.4746068443383044,0.5902441288406164,0.7082554419332847,0.6512588197990434,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,8
190,3591,0.2,1,37.8,23.123019318831595,0.2840816421069447,0.4776578480582708,0.5909867260744391,0.7022724376387436,0.6532124611900497,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,9
190,3591,0.2,1,37.8,23.72575188498748,0.30668433374818665,0.5181818181818182,0.583486494012802,0.7142049562589852,0.6506315576386166,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,10
190,3591,0.2,1,37.8,23.528120764933135,0.3025544066695413,0.5108044494991577,0.5857514155759762,0.709543024493699,0.6519112877429478,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,11
190,3591,0.2,1,37.8,23.449113918605605,0.29909681132797045,0.4989759137401871,0.5883319409635124,0.7111539946047657,0.6487685830189438,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,12
190,3591,0.2,1,37.8,22.364572402364328,0.2695641512792656,0.4469497800193154,0.5939385500788942,0.7001824954394389,0.6785499260124142,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,13
190,3591,0.2,1,37.8,23.026979679496666,0.29102215438224005,0.47775909064547933,0.5889724310776842,0.7118798137846017,0.6627737521129343,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,14
190,3591,0.2,1,37.8,22.677779145617233,0.27787631754242764,0.4500537984351961,0.5919521024784088,0.6990750469135688,0.6683200059943596,MST_PT_v1.0,1-|r|,2360428,KKI,1,1,15
